seq_id,lemma_id,principal_part,n_obs
386,129,4,23
387,130,1,5
388,131,1,18
389,131,2,5
390,131,4,5
391,132,4,4
392,133,1,16
393,133,3,2
394,134,1,3
395,135,1,4
396,135,4,18
397,136,1,28
398,136,2,22
399,136,3,16
400,136,4,7
401,137,1,3
402,137,2,4
403,141,1,19
404,141,2,26
405,141,3,23
406,141,4,11
407,143,1,3
408,143,4,4
409,144,1,6
410,144,2,5
411,144,3,2
412,144,4,6
413,145,1,19
414,145,2,8
415,145,3,4
416,145,4,7
417,146,1,15
418,146,4,11
419,148,1,29
420,148,2,27
421,148,3,16
422,148,4,24
423,149,1,4
424,149,2,4
425,149,3,2
426,150,1,6
427,150,4,3
428,152,1,12
429,152,2,10
430,152,3,6
431,155,1,14
432,155,2,7
433,155,3,3
434,155,4,8
435,156,1,3
436,157,1,2
437,157,2,4
438,158,1,2
439,158,2,4
440,158,3,2
441,159,1,8
442,159,3,4
443,159,4,5
444,160,1,6
445,160,3,5
446,160,4,15
447,161,1,12
448,161,4,15
449,162,1,4
450,162,2,2
451,162,4,5
452,163,1,25
453,163,2,15
454,163,3,15
455,163,4,3
456,164,1,3
457,165,1,5
458,165,3,2
459,165,4,2
460,167,1,6
461,167,3,3
462,167,4,4
463,168,1,7
464,168,2,6
465,168,3,3
466,168,4,5
467,169,1,2
468,170,1,3
469,171,1,5
470,171,4,3
471,172,1,8
472,172,2,5
473,172,4,4
474,174,1,11
475,174,2,2
476,174,4,6
477,175,1,11
478,175,2,8
479,175,3,3
480,176,1,2
481,178,1,5
482,178,4,4
483,179,1,16
484,179,2,7
485,179,3,8
486,179,4,7
487,180,1,18
488,180,2,10
489,180,3,9
490,180,4,35
491,181,1,3
492,181,4,3
493,183,1,5
494,184,1,5
495,184,2,3
496,184,3,2
497,184,4,6
498,185,1,2
499,185,2,2
500,185,3,2
501,186,1,7
502,186,3,6
503,186,4,2
504,187,1,25
505,187,2,13
506,187,3,13
507,187,4,6
508,188,1,3
509,188,4,5
510,189,1,2
511,189,4,2
512,191,1,19
513,191,2,12
514,191,3,7
515,191,4,15
516,192,1,5
517,192,2,10
518,193,1,11
519,193,2,4
520,193,3,2
521,194,2,2
522,194,3,2
523,194,4,2
524,195,1,21
525,195,2,24
526,195,3,15
527,195,4,14
528,196,1,20
529,196,2,12
530,196,3,7
531,196,4,2
532,197,1,3
533,198,1,24
534,198,2,24
535,198,3,20
536,198,4,13
537,199,1,24
538,199,2,18
539,199,3,16
540,199,4,11
541,200,2,3
542,200,4,2
543,201,1,6
544,201,2,6
545,201,3,3
546,202,1,8
547,202,2,3
548,203,1,2
549,204,2,3
550,204,3,3
551,204,4,2
552,207,1,5
553,207,2,15
554,207,3,9
555,207,4,10
556,209,1,11
557,209,2,9
558,209,3,3
559,209,4,12
560,210,1,4
