form_id,time,time_since_prev,obs_v,obs_c,dialect_group
vlièhen_Pl.2,1180,30.0,1,1,Upper German
vlièhen_Pl.2,1200,20.0,1,1,Upper German
vlièhen_Pl.2,1250,50.0,1,1,Upper German
vlièhen_Pl.2,1274,24.0,1,1,Upper German
vlièhen_Sg.2,1065,0.0,1,1,Upper German
vlièhen_Sg.2,1160,95.0,1,1,Upper German
vlièhen_Sg.2,1200,40.0,1,1,Upper German
vlièhen_Sg.2,1220,20.0,1,1,Upper German
vlièhen_Sg.2,1250,30.0,1,1,Central German
vlièhen_Sg.2,1275,25.0,1,1,Central German
vlièhen_Sg.2,1325,50.0,1,1,Central German
vlièhen_Sg.2,1350,25.0,1,1,Central German
vlièhen_Sg.2,1350,0.0,1,1,Central German
vlièhen_Subj.Past.Sg.3,1172,0.0,1,0,Upper German
vlièhen_Subj.Past.Sg.3,1175,3.0,1,0,Upper German
vlièhen_Subj.Past.Sg.3,1225,50.0,1,0,Central German
vlièhen_Subj.Past.Sg.3,1225,0.0,1,0,Upper German
vlièhen_Subj.Past.Sg.3,1325,100.0,0,0,Central German
vlièhen_Subj.Past.Sg.3,1330,5.0,1,0,Upper German
vlièhen_Subj.Pres.Pl.3,1150,0.0,1,1,Upper German
vlièhen_Subj.Pres.Pl.3,1175,25.0,1,1,Upper German
vlièhen_Subj.Pres.Sg.2,1225,0.0,1,1,Upper German
vlièhen_Subj.Pres.Sg.2,1250,25.0,1,1,Central German
vlièhen_Subj.Pres.Sg.3,1050,0.0,1,1,Upper German
vlièhen_Subj.Pres.Sg.3,1225,175.0,1,1,Upper German
vlièhen_Subj.Pres.Sg.3,1250,25.0,1,1,Central German
vlièhen_Subj.Pres.Sg.3,1250,0.0,1,1,Upper German
vlièhen_Subj.Pres.Sg.3,1250,0.0,1,1,Central German
vlièhen_Subj.Pres.Sg.3,1250,0.0,1,1,Central German
vlièhen_Subj.Pres.Sg.3,1280,30.0,1,1,Upper German
vlièhen_Subj.Pres.Sg.3,1350,70.0,1,1,Central German
vrièsen_--,1150,0.0,1,1,Upper German
vrièsen_--,1190,40.0,1,1,Upper German
vrièsen_--,1200,10.0,1,1,Upper German
vrièsen_--,1225,25.0,1,1,Upper German
vrièsen_--,1250,25.0,1,1,Upper German
vrièsen_--,1300,50.0,1,1,Upper German
vrièsen_--,1347,47.0,1,1,Upper German
vrièsen_Ind.Past.Sg.3,1225,0.0,1,0,Upper German
vrièsen_Ind.Past.Sg.3,1250,25.0,1,1,Upper German
vrièsen_Ind.Past.Sg.3,1325,75.0,1,1,Central German
vrièsen_Ind.Pres.Sg.3,1063,0.0,1,1,Central German
vrièsen_Ind.Pres.Sg.3,1130,67.0,1,1,Upper German
zeihen_--,1392,0.0,1,1,Upper German
zeihen_--,1396,4.0,1,1,Central German
zeihen_--,1400,4.0,1,1,Upper German
zeihen_--,1450,50.0,1,1,Upper German
zeihen_--,1463,13.0,1,1,Upper German
zeihen_--,1475,12.0,1,1,Central German
zeihen_--,1475,0.0,1,1,Central German
zeihen_--,1486,11.0,1,1,Upper German
zeihen_--,1490,4.0,1,1,Upper German
zeihen_--,1498,8.0,1,1,Upper German
zeihen_--,1525,27.0,1,1,Central German
zeihen_--,1525,0.0,1,1,Central German
zeihen_--,1525,0.0,1,1,Central German
zeihen_--,1556,31.0,1,1,Upper German
zeihen_--,1578,22.0,1,1,Upper German
zeihen_--,1660,82.0,1,1,Upper German
zeihen_--,1678,18.0,1,0,Upper German
zeihen_---,1550,0.0,1,0,Upper German
zeihen_---,1573,23.0,1,1,Upper German
zeihen_---,1586,13.0,1,1,Central German
zeihen_---,1607,21.0,1,1,Upper German
zeihen_Ind.Past.Sg.3,1392,0.0,1,1,Upper German
zeihen_Ind.Past.Sg.3,1490,98.0,0,0,Upper German
zeihen_Ind.Past.Sg.3,1578,88.0,1,1,Upper German
zeihen_Sg,1525,0.0,1,1,Upper German
zeihen_Sg,1525,0.0,1,1,Upper German
zeihen_Sg,1551,26.0,1,1,Central German
ziehen_*Past.Sg.3,1557,0.0,0,0,Upper German
ziehen_*Past.Sg.3,1698,141.0,1,0,Upper German
ziehen_*Pres.Pl.2,1392,0.0,1,1,Upper German
ziehen_*Pres.Pl.2,1599,207.0,1,1,Central German
ziehen_*Pres.Pl.3,1463,0.0,1,1,Upper German
ziehen_*Pres.Pl.3,1485,22.0,1,1,Upper German
ziehen_*Pres.Pl.3,1486,1.0,1,1,Upper German
ziehen_*Pres.Pl.3,1582,96.0,1,1,Upper German
ziehen_*Pres.Pl.3,1664,82.0,1,1,Central German
ziehen_*Pres.Pl.3,1668,4.0,1,1,Upper German
ziehen_--,1325,0.0,1,1,Low German
ziehen_--,1325,0.0,1,1,Upper German
ziehen_--,1325,0.0,1,1,Upper German
ziehen_--,1350,25.0,1,1,Upper German
ziehen_--,1350,0.0,1,1,Upper German
ziehen_--,1375,25.0,1,1,Low German
ziehen_--,1375,0.0,1,1,Upper German
ziehen_--,1375,0.0,1,1,Upper German
ziehen_--,1375,0.0,1,1,Upper German
ziehen_--,1375,0.0,1,1,Upper German
ziehen_--,1378,3.0,1,1,Central German
ziehen_--,1384,6.0,1,1,Upper German
ziehen_--,1390,6.0,1,0,Upper German
ziehen_--,1390,0.0,1,1,Upper German
ziehen_--,1392,2.0,1,1,Upper German
ziehen_--,1396,4.0,1,1,Central German
ziehen_--,1400,4.0,1,1,Upper German
ziehen_--,1450,50.0,1,1,Low German
ziehen_--,1450,0.0,1,1,Upper German
ziehen_--,1450,0.0,1,1,Upper German
ziehen_--,1463,13.0,1,1,Upper German
ziehen_--,1475,12.0,1,1,Upper German
ziehen_--,1475,0.0,1,1,Upper German
ziehen_--,1475,0.0,1,1,Upper German
ziehen_--,1475,0.0,1,1,Upper German
ziehen_--,1475,0.0,1,1,Upper German
ziehen_--,1475,0.0,1,1,Upper German
ziehen_--,1475,0.0,1,1,Upper German
ziehen_--,1475,0.0,1,1,Upper German
ziehen_--,1475,0.0,1,1,Upper German
ziehen_--,1475,0.0,1,1,Upper German
ziehen_--,1475,0.0,0,1,Low German
ziehen_--,1475,0.0,1,1,Upper German
ziehen_--,1475,0.0,1,1,Upper German
ziehen_--,1475,0.0,1,1,Upper German
ziehen_--,1475,0.0,1,1,Upper German
ziehen_--,1475,0.0,1,1,Upper German
ziehen_--,1475,0.0,1,1,Central German
ziehen_--,1475,0.0,1,1,Central German
ziehen_--,1475,0.0,1,1,Central German
ziehen_--,1475,0.0,1,1,Upper German
ziehen_--,1475,0.0,1,1,Upper German
ziehen_--,1475,0.0,1,1,Upper German
ziehen_--,1475,0.0,1,1,Upper German
ziehen_--,1475,0.0,1,1,Upper German
ziehen_--,1475,0.0,1,1,Upper German
ziehen_--,1475,0.0,1,1,Upper German
ziehen_--,1475,0.0,1,1,Upper German
ziehen_--,1475,0.0,1,1,Upper German
ziehen_--,1475,0.0,1,1,Upper German
ziehen_--,1475,0.0,1,1,Upper German
ziehen_--,1475,0.0,1,1,Central German
ziehen_--,1485,10.0,0,1,Upper German
ziehen_--,1486,1.0,1,1,Upper German
ziehen_--,1490,4.0,1,1,Upper German
ziehen_--,1497,7.0,1,1,Upper German
ziehen_--,1498,1.0,1,1,Upper German
ziehen_--,1499,1.0,1,1,Central German
ziehen_--,1525,26.0,1,1,Central German
ziehen_--,1525,0.0,1,1,Upper German
ziehen_--,1525,0.0,1,1,Upper German
ziehen_--,1525,0.0,1,1,Upper German
ziehen_--,1525,0.0,1,1,Central German
ziehen_--,1525,0.0,1,1,Central German
ziehen_--,1550,25.0,1,1,Upper German
ziehen_--,1556,6.0,1,1,Upper German
ziehen_--,1556,0.0,1,1,Central German
ziehen_--,1557,1.0,1,1,Upper German
ziehen_--,1557,0.0,1,1,Upper German
ziehen_--,1578,21.0,1,1,Upper German
ziehen_--,1578,0.0,1,1,Upper German
ziehen_--,1582,4.0,1,1,Upper German
ziehen_--,1587,5.0,1,1,Upper German
ziehen_--,1599,12.0,1,1,Central German
ziehen_--,1650,51.0,1,1,Upper German
ziehen_--,1653,3.0,1,1,Central German
ziehen_--,1660,7.0,1,1,Upper German
ziehen_--,1664,4.0,1,1,Central German
ziehen_--,1668,4.0,1,1,Upper German
ziehen_--,1678,10.0,1,1,Upper German
ziehen_--,1680,2.0,1,1,Upper German
ziehen_--,1684,4.0,1,1,Upper German
ziehen_--,1698,14.0,0,1,Upper German
ziehen_---,1549,0.0,1,0,Upper German
ziehen_---,1551,2.0,1,1,Central German
ziehen_---,1567,16.0,1,0,Upper German
ziehen_---,1575,8.0,1,1,Upper German
ziehen_---,1586,11.0,1,1,Upper German
ziehen_---,1588,2.0,1,1,Central German
ziehen_---,1604,16.0,1,1,Upper German
ziehen_---,1606,2.0,1,1,Central German
ziehen_---,1608,2.0,0,1,Upper German
ziehen_---,1611,3.0,1,1,Upper German
ziehen_---,1679,68.0,0,1,Central German
ziehen_---,1681,2.0,1,1,Central German
ziehen_---,1734,53.0,1,1,Central German
ziehen_---,1756,22.0,1,1,Central German
ziehen_1.Pl.Pres.Ind,1475,0.0,1,1,Upper German
ziehen_1.Pl.Pres.Ind,1550,75.0,1,1,Upper German
ziehen_1.Sg.Past.Ind,1350,0.0,1,1,Upper German
ziehen_1.Sg.Past.Ind,1350,0.0,1,1,Upper German
ziehen_1.Sg.Past.Ind,1375,25.0,1,1,Upper German
ziehen_1.Sg.Past.Ind,1450,75.0,1,1,Upper German
ziehen_1.Sg.Past.Ind,1475,25.0,1,1,Upper German
ziehen_1.Sg.Past.Ind,1475,0.0,1,1,Upper German
ziehen_1.Sg.Past.Ind,1475,0.0,1,1,Upper German
ziehen_1.Sg.Past.Ind,1475,0.0,1,1,Upper German
ziehen_1.Sg.Past.Ind,1475,0.0,1,1,Upper German
ziehen_1.Sg.Past.Ind,1475,0.0,1,1,Upper German
ziehen_1.Sg.Past.Ind,1475,0.0,1,1,Upper German
ziehen_1.Sg.Past.Ind,1475,0.0,1,1,Upper German
ziehen_1.Sg.Past.Ind,1475,0.0,1,1,Upper German
ziehen_1.Sg.Past.Ind,1475,0.0,1,1,Upper German
ziehen_1.Sg.Past.Ind,1550,75.0,1,1,Upper German
ziehen_1.Sg.Pres.Ind,1546,0.0,1,1,Upper German
ziehen_1.Sg.Pres.Ind,1566,20.0,0,1,Upper German
ziehen_1.Sg.Pres.Ind,1681,115.0,0,1,Central German
ziehen_2.Pl.Pres.Ind,1475,0.0,1,1,Upper German
ziehen_2.Pl.Pres.Ind,1595,120.0,0,0,Upper German
ziehen_2.Sg.Past.Ind,1325,0.0,0,1,Upper German
ziehen_2.Sg.Past.Ind,1350,25.0,0,1,Upper German
ziehen_2.Sg.Past.Ind,1350,0.0,0,1,Upper German
ziehen_2.Sg.Past.Ind,1375,25.0,1,1,Upper German
ziehen_2.Sg.Past.Ind,1450,75.0,1,1,Upper German
ziehen_2.Sg.Past.Ind,1475,25.0,1,1,Upper German
ziehen_2.Sg.Past.Ind,1475,0.0,1,1,Upper German
ziehen_2.Sg.Past.Ind,1475,0.0,1,1,Upper German
ziehen_2.Sg.Past.Ind,1475,0.0,1,1,Upper German
ziehen_2.Sg.Past.Ind,1475,0.0,1,0,Upper German
ziehen_2.Sg.Past.Ind,1475,0.0,0,1,Upper German
ziehen_2.Sg.Past.Ind,1475,0.0,1,1,Upper German
ziehen_2.Sg.Past.Ind,1475,0.0,1,1,Upper German
ziehen_2.Sg.Past.Ind,1550,75.0,1,1,Upper German
ziehen_3.Pl.Past.Ind,1325,0.0,0,1,Low German
ziehen_3.Pl.Past.Ind,1325,0.0,0,1,Upper German
ziehen_3.Pl.Past.Ind,1350,25.0,1,1,Upper German
ziehen_3.Pl.Past.Ind,1350,0.0,0,1,Upper German
ziehen_3.Pl.Past.Ind,1375,25.0,0,1,Low German
ziehen_3.Pl.Past.Ind,1375,0.0,1,1,Upper German
ziehen_3.Pl.Past.Ind,1375,0.0,0,1,Upper German
ziehen_3.Pl.Past.Ind,1375,0.0,0,1,Upper German
ziehen_3.Pl.Past.Ind,1375,0.0,1,1,Upper German
ziehen_3.Pl.Past.Ind,1450,75.0,0,1,Central German
ziehen_3.Pl.Past.Ind,1450,0.0,1,1,Upper German
ziehen_3.Pl.Past.Ind,1475,25.0,0,1,Upper German
ziehen_3.Pl.Past.Ind,1475,0.0,1,1,Upper German
ziehen_3.Pl.Past.Ind,1475,0.0,1,1,Upper German
ziehen_3.Pl.Past.Ind,1475,0.0,1,1,Upper German
ziehen_3.Pl.Past.Ind,1475,0.0,1,1,Upper German
ziehen_3.Pl.Past.Ind,1475,0.0,1,1,Upper German
ziehen_3.Pl.Past.Ind,1475,0.0,1,1,Upper German
ziehen_3.Pl.Past.Ind,1475,0.0,1,1,Upper German
ziehen_3.Pl.Past.Ind,1475,0.0,0,1,Upper German
ziehen_3.Pl.Past.Ind,1475,0.0,1,1,Upper German
ziehen_3.Pl.Past.Ind,1475,0.0,1,1,Upper German
ziehen_3.Pl.Past.Ind,1475,0.0,0,1,Upper German
ziehen_3.Pl.Past.Ind,1475,0.0,0,1,Upper German
ziehen_3.Pl.Past.Ind,1475,0.0,1,1,Upper German
ziehen_3.Pl.Past.Ind,1475,0.0,1,1,Upper German
ziehen_3.Pl.Past.Ind,1475,0.0,0,1,Central German
ziehen_3.Pl.Past.Ind,1475,0.0,0,1,Central German
ziehen_3.Pl.Past.Ind,1475,0.0,0,1,Central German
ziehen_3.Pl.Past.Ind,1475,0.0,1,1,Upper German
ziehen_3.Pl.Past.Ind,1475,0.0,1,1,Upper German
ziehen_3.Pl.Past.Ind,1475,0.0,0,1,Upper German
ziehen_3.Pl.Past.Ind,1475,0.0,1,1,Upper German
ziehen_3.Pl.Past.Ind,1475,0.0,1,1,Upper German
ziehen_3.Pl.Past.Ind,1475,0.0,1,1,Upper German
ziehen_3.Pl.Past.Ind,1475,0.0,1,1,Upper German
ziehen_3.Pl.Past.Ind,1475,0.0,1,1,Upper German
ziehen_3.Pl.Past.Ind,1475,0.0,0,1,Upper German
ziehen_3.Pl.Past.Ind,1475,0.0,1,1,Upper German
ziehen_3.Pl.Past.Ind,1475,0.0,1,1,Upper German
ziehen_3.Pl.Past.Ind,1525,50.0,0,1,Central German
ziehen_3.Pl.Past.Ind,1525,0.0,0,1,Upper German
ziehen_3.Pl.Past.Ind,1525,0.0,0,1,Upper German
ziehen_3.Pl.Past.Ind,1525,0.0,1,1,Upper German
ziehen_3.Pl.Past.Ind,1525,0.0,0,1,Central German
ziehen_3.Pl.Past.Ind,1525,0.0,0,1,Central German
ziehen_3.Pl.Past.Ind,1549,24.0,0,1,Central German
ziehen_3.Pl.Past.Ind,1549,0.0,0,1,Upper German
ziehen_3.Pl.Past.Ind,1550,1.0,1,1,Upper German
ziehen_3.Pl.Past.Konj,1553,0.0,1,0,Central German
ziehen_3.Pl.Past.Konj,1611,58.0,0,1,Upper German
ziehen_3.Pl.Pres.Ind,1325,0.0,1,1,Low German
ziehen_3.Pl.Pres.Ind,1475,150.0,1,1,Central German
ziehen_3.Pl.Pres.Ind,1475,0.0,1,1,Central German
ziehen_3.Pl.Pres.Ind,1525,50.0,1,1,Central German
ziehen_3.Pl.Pres.Ind,1525,0.0,1,1,Central German
ziehen_3.Pl.Pres.Ind,1525,0.0,1,1,Central German
ziehen_3.Pl.Pres.Ind,1550,25.0,1,1,Upper German
ziehen_3.Pl.Pres.Ind,1608,58.0,1,1,Upper German
ziehen_3.Pl.Pres.Ind,1609,1.0,1,1,Upper German
ziehen_3.Sg.Past.Ind,1325,0.0,1,1,Low German
ziehen_3.Sg.Past.Ind,1325,0.0,1,1,Upper German
ziehen_3.Sg.Past.Ind,1350,25.0,1,1,Upper German
ziehen_3.Sg.Past.Ind,1350,0.0,1,1,Upper German
ziehen_3.Sg.Past.Ind,1375,25.0,1,1,Upper German
ziehen_3.Sg.Past.Ind,1375,0.0,1,1,Upper German
ziehen_3.Sg.Past.Ind,1375,0.0,1,1,Upper German
ziehen_3.Sg.Past.Ind,1450,75.0,1,1,Upper German
ziehen_3.Sg.Past.Ind,1475,25.0,1,1,Upper German
ziehen_3.Sg.Past.Ind,1475,0.0,1,0,Upper German
ziehen_3.Sg.Past.Ind,1475,0.0,1,1,Upper German
ziehen_3.Sg.Past.Ind,1475,0.0,1,1,Upper German
ziehen_3.Sg.Past.Ind,1475,0.0,1,0,Upper German
ziehen_3.Sg.Past.Ind,1475,0.0,1,1,Upper German
ziehen_3.Sg.Past.Ind,1475,0.0,1,0,Upper German
ziehen_3.Sg.Past.Ind,1475,0.0,1,1,Upper German
ziehen_3.Sg.Past.Ind,1475,0.0,1,1,Upper German
ziehen_3.Sg.Past.Ind,1475,0.0,1,1,Low German
ziehen_3.Sg.Past.Ind,1475,0.0,1,0,Upper German
ziehen_3.Sg.Past.Ind,1475,0.0,1,1,Upper German
ziehen_3.Sg.Past.Ind,1475,0.0,1,1,Upper German
ziehen_3.Sg.Past.Ind,1475,0.0,1,1,Upper German
ziehen_3.Sg.Past.Ind,1475,0.0,1,1,Central German
ziehen_3.Sg.Past.Ind,1475,0.0,1,1,Central German
ziehen_3.Sg.Past.Ind,1475,0.0,0,1,Upper German
ziehen_3.Sg.Past.Ind,1475,0.0,1,1,Upper German
ziehen_3.Sg.Past.Ind,1475,0.0,1,1,Upper German
ziehen_3.Sg.Past.Ind,1475,0.0,0,0,Upper German
ziehen_3.Sg.Past.Ind,1475,0.0,1,1,Upper German
ziehen_3.Sg.Past.Ind,1475,0.0,1,1,Upper German
ziehen_3.Sg.Past.Ind,1475,0.0,1,1,Upper German
ziehen_3.Sg.Past.Ind,1475,0.0,1,0,Upper German
ziehen_3.Sg.Past.Ind,1525,50.0,1,1,Central German
ziehen_3.Sg.Past.Ind,1525,0.0,1,1,Upper German
ziehen_3.Sg.Past.Ind,1525,0.0,1,0,Upper German
ziehen_3.Sg.Past.Ind,1525,0.0,1,1,Upper German
ziehen_3.Sg.Past.Ind,1525,0.0,1,1,Central German
ziehen_3.Sg.Past.Ind,1525,0.0,1,1,Central German
ziehen_3.Sg.Past.Ind,1550,25.0,1,1,Upper German
ziehen_3.Sg.Past.Ind,1551,1.0,0,1,Central German
ziehen_3.Sg.Past.Konj,1546,0.0,0,0,Central German
ziehen_3.Sg.Past.Konj,1613,67.0,0,1,Upper German
ziehen_3.Sg.Past.Konj,1678,65.0,0,0,Central German
ziehen_3.Sg.Pres.Ind,1450,0.0,0,0,Central German
ziehen_3.Sg.Pres.Ind,1475,25.0,0,0,Upper German
ziehen_3.Sg.Pres.Ind,1475,0.0,1,1,Upper German
ziehen_3.Sg.Pres.Ind,1546,71.0,0,0,Central German
ziehen_3.Sg.Pres.Ind,1549,3.0,1,0,Upper German
ziehen_3.Sg.Pres.Ind,1581,32.0,1,1,Upper German
ziehen_3.Sg.Pres.Ind,1609,28.0,0,0,Upper German
ziehen_3.Sg.Pres.Ind,1612,3.0,1,1,Upper German
ziehen_3.Sg.Pres.Ind,1658,46.0,0,1,Upper German
ziehen_3.Sg.Pres.Ind,1678,20.0,0,1,Central German
ziehen_3.Sg.Pres.Konj,1604,0.0,1,1,Upper German
ziehen_3.Sg.Pres.Konj,1678,74.0,1,1,Central German
ziehen_Ind.Past.Pl.1,1450,0.0,1,1,Upper German
ziehen_Ind.Past.Pl.1,1582,132.0,0,1,Upper German
ziehen_Ind.Past.Pl.3,1392,0.0,0,0,Upper German
ziehen_Ind.Past.Pl.3,1396,4.0,0,1,Central German
ziehen_Ind.Past.Pl.3,1400,4.0,1,1,Upper German
ziehen_Ind.Past.Pl.3,1450,50.0,1,1,Upper German
ziehen_Ind.Past.Pl.3,1475,25.0,0,1,Central German
ziehen_Ind.Past.Pl.3,1485,10.0,1,1,Upper German
ziehen_Ind.Past.Pl.3,1486,1.0,1,1,Upper German
ziehen_Ind.Past.Pl.3,1556,70.0,0,0,Upper German
ziehen_Ind.Past.Pl.3,1557,1.0,1,1,Upper German
ziehen_Ind.Past.Pl.3,1578,21.0,0,1,Upper German
ziehen_Ind.Past.Pl.3,1599,21.0,0,1,Central German
ziehen_Ind.Past.Pl.3,1660,61.0,0,1,Upper German
ziehen_Ind.Past.Pl.3,1668,8.0,0,1,Upper German
ziehen_Ind.Past.Sg.1,1360,0.0,1,1,Upper German
ziehen_Ind.Past.Sg.1,1400,40.0,1,1,Upper German
ziehen_Ind.Past.Sg.1,1450,50.0,1,1,Upper German
ziehen_Ind.Past.Sg.1,1486,36.0,1,1,Upper German
ziehen_Ind.Past.Sg.1,1497,11.0,1,1,Upper German
ziehen_Ind.Past.Sg.1,1650,153.0,1,0,Upper German
ziehen_Ind.Past.Sg.3,1325,0.0,0,1,Upper German
ziehen_Ind.Past.Sg.3,1378,53.0,1,1,Central German
ziehen_Ind.Past.Sg.3,1392,14.0,1,1,Upper German
ziehen_Ind.Past.Sg.3,1400,8.0,1,1,Upper German
ziehen_Ind.Past.Sg.3,1450,50.0,1,1,Upper German
ziehen_Ind.Past.Sg.3,1475,25.0,1,1,Central German
ziehen_Ind.Past.Sg.3,1486,11.0,1,1,Upper German
ziehen_Ind.Past.Sg.3,1490,4.0,1,1,Upper German
ziehen_Ind.Past.Sg.3,1497,7.0,1,1,Upper German
ziehen_Ind.Past.Sg.3,1557,60.0,1,0,Upper German
ziehen_Ind.Past.Sg.3,1578,21.0,1,0,Upper German
ziehen_Ind.Past.Sg.3,1587,9.0,1,0,Upper German
ziehen_Ind.Past.Sg.3,1599,12.0,1,0,Central German
ziehen_Ind.Past.Sg.3,1650,51.0,1,0,Upper German
ziehen_Ind.Past.Sg.3,1660,10.0,1,0,Upper German
ziehen_Ind.Past.Sg.3,1668,8.0,1,0,Upper German
ziehen_Ind.Past.Sg.3,1678,10.0,1,0,Upper German
ziehen_Ind.Pres.Pl.3,1325,0.0,1,1,Upper German
ziehen_Ind.Pres.Pl.3,1384,59.0,1,1,Upper German
ziehen_Ind.Pres.Pl.3,1390,6.0,1,1,Upper German
ziehen_Ind.Pres.Pl.3,1400,10.0,1,1,Upper German
ziehen_Ind.Pres.Pl.3,1463,63.0,1,1,Upper German
ziehen_Ind.Pres.Pl.3,1497,34.0,1,1,Upper German
ziehen_Ind.Pres.Pl.3,1498,1.0,1,1,Upper German
ziehen_Ind.Pres.Pl.3,1556,58.0,1,1,Upper German
ziehen_Ind.Pres.Pl.3,1557,1.0,1,1,Upper German
ziehen_Ind.Pres.Pl.3,1582,25.0,1,1,Upper German
ziehen_Ind.Pres.Pl.3,1587,5.0,1,1,Upper German
ziehen_Ind.Pres.Pl.3,1650,63.0,1,1,Upper German
ziehen_Ind.Pres.Pl.3,1664,14.0,1,1,Central German
ziehen_Ind.Pres.Pl.3,1684,20.0,1,1,Upper German
ziehen_Ind.Pres.Sg.1,1475,0.0,0,1,Central German
ziehen_Ind.Pres.Sg.1,1486,11.0,1,1,Upper German
ziehen_Ind.Pres.Sg.1,1684,198.0,0,1,Upper German
ziehen_Ind.Pres.Sg.2,1378,0.0,1,0,Central German
ziehen_Ind.Pres.Sg.2,1486,108.0,1,1,Upper German
ziehen_Ind.Pres.Sg.3,1325,0.0,1,1,Upper German
ziehen_Ind.Pres.Sg.3,1378,53.0,1,0,Central German
ziehen_Ind.Pres.Sg.3,1384,6.0,1,1,Upper German
ziehen_Ind.Pres.Sg.3,1390,6.0,1,1,Upper German
ziehen_Ind.Pres.Sg.3,1400,10.0,1,1,Upper German
ziehen_Ind.Pres.Sg.3,1486,86.0,1,1,Upper German
ziehen_Ind.Pres.Sg.3,1497,11.0,1,1,Upper German
ziehen_Ind.Pres.Sg.3,1498,1.0,1,1,Upper German
ziehen_Ind.Pres.Sg.3,1556,58.0,1,1,Upper German
ziehen_Ind.Pres.Sg.3,1557,1.0,1,1,Upper German
ziehen_Ind.Pres.Sg.3,1578,21.0,1,1,Upper German
ziehen_Ind.Pres.Sg.3,1599,21.0,1,1,Central German
ziehen_Ind.Pres.Sg.3,1653,54.0,1,0,Central German
ziehen_Ind.Pres.Sg.3,1664,11.0,0,1,Central German
ziehen_Ind.Pres.Sg.3,1680,16.0,0,1,Upper German
ziehen_Ind.Pres.Sg.3,1684,4.0,1,1,Upper German
ziehen_Pl.2,1392,0.0,1,1,Upper German
ziehen_Pl.2,1463,71.0,1,1,Upper German
ziehen_Pl.2,1556,93.0,1,1,Upper German
ziehen_Pl.2,1664,108.0,1,1,Central German
ziehen_Sg,1475,0.0,1,1,Upper German
ziehen_Sg,1525,50.0,1,0,Upper German
ziehen_Sg.2,1400,0.0,1,1,Upper German
ziehen_Sg.2,1475,75.0,1,1,Central German
ziehen_Sg.2,1497,22.0,1,1,Upper German
ziehen_Sg.2,1498,1.0,1,1,Upper German
ziehen_Sg.2,1684,186.0,1,1,Upper German
ziehen_Subj.Past.Pl.1,1392,0.0,1,1,Upper German
ziehen_Subj.Past.Pl.1,1485,93.0,1,1,Upper German
ziehen_Subj.Past.Pl.1,1599,114.0,0,0,Central German
ziehen_Subj.Past.Pl.3,1599,0.0,0,0,Central German
ziehen_Subj.Past.Pl.3,1660,61.0,0,1,Upper German
ziehen_Subj.Past.Pl.3,1668,8.0,0,1,Upper German
ziehen_Subj.Past.Pl.3,1698,30.0,0,1,Upper German
ziehen_Subj.Past.Sg.3,1384,0.0,1,1,Upper German
ziehen_Subj.Past.Sg.3,1392,8.0,1,1,Upper German
ziehen_Subj.Past.Sg.3,1400,8.0,1,1,Upper German
ziehen_Subj.Past.Sg.3,1450,50.0,1,1,Upper German
ziehen_Subj.Past.Sg.3,1486,36.0,1,1,Upper German
ziehen_Subj.Past.Sg.3,1556,70.0,1,1,Central German
ziehen_Subj.Past.Sg.3,1660,104.0,1,1,Upper German
ziehen_Subj.Pres.Sg.3,1390,0.0,1,1,Upper German
ziehen_Subj.Pres.Sg.3,1486,96.0,1,1,Upper German
ziehen_Subj.Pres.Sg.3,1497,11.0,1,1,Upper German
ziehen_Subj.Pres.Sg.3,1498,1.0,1,1,Upper German
ziehen_Subj.Pres.Sg.3,1578,80.0,1,1,Upper German
ziehen_Subj.Pres.Sg.3,1653,75.0,1,1,Central German
ziehen_Subj.Pres.Sg.3,1660,7.0,1,1,Upper German
ziehen_Subj.Pres.Sg.3,1668,8.0,1,1,Upper German
ziehen_Subj.Pres.Sg.3,1684,16.0,1,1,Upper German
zièhen_(Ind).Past.Pl.3,1150,0.0,0,1,Upper German
zièhen_(Ind).Past.Pl.3,1301,151.0,1,1,Upper German
zièhen_(Ind).Past.Pl.3,1330,29.0,1,1,Upper German
zièhen_*.Past.Pl.3,1050,0.0,1,1,Upper German
zièhen_*.Past.Pl.3,1127,77.0,1,1,Upper German
zièhen_*.Past.Pl.3,1130,3.0,1,1,Upper German
zièhen_*.Past.Pl.3,1130,0.0,0,1,Upper German
zièhen_*.Past.Pl.3,1140,10.0,1,1,Upper German
zièhen_*.Past.Pl.3,1150,10.0,1,1,Upper German
zièhen_*.Past.Pl.3,1150,0.0,1,1,Upper German
zièhen_*.Past.Pl.3,1150,0.0,1,1,Upper German
zièhen_*.Past.Pl.3,1150,0.0,1,1,Upper German
zièhen_*.Past.Pl.3,1160,10.0,0,1,Central German
zièhen_*.Past.Pl.3,1172,12.0,1,1,Upper German
zièhen_*.Past.Pl.3,1190,18.0,1,1,Upper German
zièhen_*.Past.Pl.3,1190,0.0,0,1,Upper German
zièhen_*.Past.Pl.3,1190,0.0,0,1,Upper German
zièhen_*.Past.Pl.3,1195,5.0,0,1,Upper German
zièhen_*.Past.Pl.3,1200,5.0,1,1,Upper German
zièhen_*.Past.Pl.3,1200,0.0,1,1,Upper German
zièhen_*.Past.Pl.3,1225,25.0,0,1,Upper German
zièhen_*.Past.Pl.3,1225,0.0,1,1,Upper German
zièhen_*.Past.Pl.3,1225,0.0,0,1,Upper German
