form,norm,lemma,inflClass,infl,date,id,lemma_count,lemma_freq_per_1000,form_count,form_freq_per_1000,corpus,lemma_id,variety,principal_part
ſtet,stêt,stân,irr,Ind.Pres.Sg.3,1150.0,M004,2872,1.113490762524057,357,0.1384109339209917,MHG,9,Upper German,1
tete,tete,tuon,irr,*.Past.Sg.3,1150.0,M004,8576,3.3249640596818644,296,0.1147608863882733,MHG,14,Upper German,2
gebot,gebôt,ge-bièten,st2b,Ind.Past.Sg.3,1150.0,M004,1098,0.4257008555889327,431,0.1671011555180601,MHG,18,Upper German,2
gebot,gebôt,ge-bièten,st2b,Ind.Past.Sg.3,1150.0,M004,1098,0.4257008555889327,431,0.1671011555180601,MHG,18,Upper German,2
geſcach,geschach,ge-schëhen,st5,Ind.Past.Sg.3,1150.0,M004,2495,0.9673257146579116,66,0.0255885760190068,MHG,118,Upper German,2
geſach,gesach,ge-sëhen,st5,Ind.Past.Sg.3,1150.0,M004,1120,0.4342303809286016,305,0.1182502376635924,MHG,22,Upper German,2
genaſ,genas,ge-nësen,st5,Ind.Past.Sg.3,1150.0,M004,578,0.224093893014939,48,0.0186098734683686,MHG,117,Upper German,2
uernamen,vernâmen,ver-nëmen,st4,Ind.Past.Pl.3,1150.0,M004,1523,0.5904757769234468,62,0.0240377532299761,MHG,47,Upper German,3
chomen,kômen,komen,st4,*.Past.Pl.3,1150.0,M004,8461,3.280377904497231,780,0.3024104438609905,MHG,3,Upper German,3
begangen,begangen,be-gân,irr,past_participle,1150.0,M004,716,0.2775972792364989,66,0.0255885760190068,MHG,1,Upper German,4
beuangen,bevangen,be-vâhen,st7,past_participle,1150.0,M004,174,0.0674607913228363,63,0.0244254589272338,MHG,19,Upper German,4
geſazen,gesâzen,ge-sitzen,st5b,Ind.Past.Pl.3,1150.0,M004,144,0.0558296204051059,9,0.0034893512753191,MHG,57,Upper German,3
beſniden,besnîden,be-snîden,st1a,infinitive,1150.0,M004,77,0.0298533386888413,13,0.0050401740643498,MHG,8,Upper German,1
ſprach,sprach,sprëchen,st4,Ind.Past.Sg.3,1150.0,M004,11533,4.471409806472824,3979,1.542680969388309,MHG,27,Upper German,2
nam,nam,nëmen,st4,Ind.Past.Sg.3,1150.0,M004,4030,1.5624539599484506,1167,0.4524525486997126,MHG,47,Upper German,2
begunden,begunden,be-ginnen,irr,*.Past.Pl.3,1150.0,M004,1927,0.7471088786155495,181,0.0701747312036401,MHG,40,Upper German,3
ſtuͦnt,[stuont],stân,irr,Ind.Past.Sg.3,1150.0,M004,2872,1.113490762524057,111,0.0430353323956024,MHG,9,Upper German,2
begundᵉn,begunden,be-ginnen,irr,*.Past.Pl.3,1150.0,M004,1927,0.7471088786155495,6,0.002326234183546,MHG,40,Upper German,3
bat,bat,biten,st5b,Ind.Past.Sg.3,1150.0,M004,2127,0.8246500180670855,658,0.2551103487955535,MHG,276,Upper German,2
gewinnen,gewinnen,ge-winnen,st3a,infinitive,1150.0,M004,1883,0.7300498279362115,238,0.0922739559473278,MHG,120,Upper German,1
ſcreib,schreip,schrîben,st1a,Ind.Past.Sg.3,1150.0,M004,1626,0.6304094637409878,23,0.0089172310369266,MHG,26,Upper German,2
uoleſcreib,volleschreip,voll-schrîben,st1a,Ind.Past.Sg.3,1150.0,M004,6,0.002326234183546,1,0.0003877056972576,MHG,26,Upper German,2
ſweich,sweic,swîgen,st1a,Ind.Past.Sg.3,1150.0,M004,178,0.069011614111867,7,0.0027139398808037,MHG,182,Upper German,2
ſprach,sprach,sprëchen,st4,Ind.Past.Sg.3,1150.0,M004,11533,4.471409806472824,3979,1.542680969388309,MHG,27,Upper German,2
getan,getân,tuon,irr,past_participle,1150.0,M004,8576,3.3249640596818644,1415,0.5486035616196173,MHG,14,Upper German,4
ſprach,sprach,sprëchen,st4,Ind.Past.Sg.3,1150.0,M004,11533,4.471409806472824,3979,1.542680969388309,MHG,27,Upper German,2
huob,huop,hèben/ûf>+,st6b,Ind.Past.Sg.3,1150.0,M004,118,0.0457492722764062,11,0.0042647626698344,MHG,90,Upper German,2
ſprach,sprach,sprëchen,st4,Ind.Past.Sg.3,1150.0,M004,11533,4.471409806472824,3979,1.542680969388309,MHG,27,Upper German,2
geheizen,geheizen,hèizen,st7,past_participle,1150.0,M004,4528,1.7555313971827753,145,0.0562173261023636,MHG,235,Upper German,4
lazen,lâzen,lâzen,st7,infinitive,1150.0,M004,3725,1.4442037222848585,321,0.1244535288197153,MHG,4,Upper German,1
geſcophen,geschepfen,ge-schèpfen,st6b,infinitive,1150.0,M004,181,0.0701747312036401,1,0.0003877056972576,MHG,252,Upper German,1
enphie,entvieng,ent-vâhen,st7,Ind.Past.Sg.3,1150.0,M004,1799,0.6974825493665664,79,0.0306287500833567,MHG,19,Upper German,2
beginnen,beginnen,be-ginnen,irr,infinitive,1150.0,M004,1927,0.7471088786155495,35,0.0135696994040188,MHG,40,Upper German,1
zoh,zôch,zièhen,st2b,Ind.Past.Sg.3,1150.0,M004,522,0.202382373968509,34,0.0131819937067611,MHG,275,Upper German,2
begunde,begunde,be-ginnen,irr,*.Past.Sg.3,1150.0,M004,1927,0.7471088786155495,394,0.1527560447195259,MHG,40,Upper German,2
begund,begunde,be-ginnen,irr,*.Past.Sg.3,1150.0,M004,1927,0.7471088786155495,77,0.0298533386888413,MHG,40,Upper German,2
gewhſ,gewuohs,ge-wahsen,st6,Ind.Past.Sg.3,1150.0,M004,33,0.0127942880095034,1,0.0003877056972576,MHG,99,Upper German,2
trug,truoc,tragen,st6,Ind.Past.Sg.3,1150.0,M004,1651,0.6401021061724298,24,0.0093049367341843,MHG,11,Upper German,2
trug,truoc,tragen,st6,Ind.Past.Sg.3,1150.0,M004,1651,0.6401021061724298,24,0.0093049367341843,MHG,11,Upper German,2
truͦge,trüege,tragen,st6,Subj.Past.Sg.3,1150.0,M004,1651,0.6401021061724298,14,0.0054278797616075,MHG,11,Upper German,3
truͦge,trüege,tragen,st6,Subj.Past.Sg.3,1150.0,M004,1651,0.6401021061724298,14,0.0054278797616075,MHG,11,Upper German,3
gebeten,gebeten,biten,st5b,past_participle,1150.0,M004,2127,0.8246500180670855,46,0.0178344620738532,MHG,276,Upper German,4
ſingen,singen,singen,st3a,*.Pres.Pl.1,1150.0,M004,636,0.2465808234558845,96,0.0372197469367372,MHG,192,Upper German,1
ſingen,singen,singen,st3a,*.Pres.Pl.1,1150.0,M004,636,0.2465808234558845,96,0.0372197469367372,MHG,192,Upper German,1
leſen,lesen,lësen,st5,*.Pres.Pl.1,1150.0,M004,1049,0.4067032764233064,330,0.1279428800950344,MHG,144,Upper German,1
buwen,bûwen,bûwen,st7/swv,infinitive,1150.0,M004,334,0.1294937028840651,50,0.019385284862884,MHG,299,Upper German,1
ferlorn,verloren,ver-lièsen,st2b,past_participle,1150.0,M004,1149,0.4454738461490743,6,0.002326234183546,MHG,214,Upper German,4
ſtunt,stuont,stân,irr,Ind.Past.Sg.3,1150.0,M004,2872,1.113490762524057,280,0.1085575952321504,MHG,9,Upper German,2
getan,getân,tuon,irr,past_participle,1150.0,M004,8576,3.3249640596818644,1415,0.5486035616196173,MHG,14,Upper German,4
huͦb,huop,hèben/ûf>+,st6b,Ind.Past.Sg.3,1150.0,M004,118,0.0457492722764062,77,0.0298533386888413,MHG,90,Upper German,2
ſprah,sprach,sprëchen,st4,Ind.Past.Sg.3,1150.0,M004,11533,4.471409806472824,719,0.278760396328272,MHG,27,Upper German,2
weiſt,weist,wizzen,prpr,Ind.Pres.Sg.2,1150.0,M004,2528,0.9801200026674152,70,0.0271393988080376,MHG,364,Upper German,1
riwent,riuwent,riuwen,st2c,Ind.Pres.Pl.3,1150.0,M004,223,0.0864583704884626,8,0.0031016455780614,MHG,244,Upper German,1
getan,getân,tuon,irr,past_participle,1150.0,M004,8576,3.3249640596818644,1415,0.5486035616196173,MHG,14,Upper German,4
ſah,sach,sëhen,st5,Ind.Past.Sg.3,1150.0,M004,4169,1.6163450518672682,210,0.0814181964241128,MHG,22,Upper German,2
gan,gân,gân/în>+,irr,infinitive,1150.0,M004,72,0.0279148102025529,664,0.2574365829790995,MHG,1,Upper German,1
ſluͦch,sluoc,slahen/abe>+,st6,Ind.Past.Sg.3,1150.0,M004,101,0.0391582754230256,24,0.0093049367341843,MHG,7,Upper German,2
truͦch,truoc,tragen,st6,Ind.Past.Sg.3,1150.0,M004,1651,0.6401021061724298,24,0.0093049367341843,MHG,11,Upper German,2
truͦch,truoc,tragen,st6,Ind.Past.Sg.3,1150.0,M004,1651,0.6401021061724298,24,0.0093049367341843,MHG,11,Upper German,2
gab,gap,gëben,st5,Ind.Past.Sg.3,1150.0,M004,6812,2.6410512097193166,698,0.2706185766858607,MHG,21,Upper German,2
geriet,geriet,ge-râten,st7,Ind.Past.Sg.3,1150.0,M004,136,0.0527279748270444,42,0.0162836392848225,MHG,48,Upper German,2
huben,huoben,hèben/ûf>+,st6b,*.Past.Pl.3,1150.0,M004,118,0.0457492722764062,70,0.0271393988080376,MHG,90,Upper German,3
trugen,truogen,tragen,st6,*.Past.Pl.3,1150.0,M004,1651,0.6401021061724298,40,0.0155082278903072,MHG,11,Upper German,3
trugen,truogen,tragen,st6,*.Past.Pl.3,1150.0,M004,1651,0.6401021061724298,40,0.0155082278903072,MHG,11,Upper German,3
wrfen,wurfen,wërfen,st3b,*.Past.Pl.3,1150.0,M004,506,0.1961790828123861,17,0.0065909968533805,MHG,16,Upper German,3
rechen,rechen,rëchen,st4,infinitive,1150.0,M004,376,0.1457773421688877,74,0.0286902215970683,MHG,167,Upper German,1
geſprechen,gesprechen,ge-sprëchen,st4,infinitive,1150.0,M004,186,0.0721132596899284,47,0.0182221677711109,MHG,27,Upper German,1
gewnnen,gewunnen,ge-winnen,st3a,*.Past.Pl.3,1150.0,M004,1883,0.7300498279362115,82,0.0317918671751297,MHG,120,Upper German,3
buwent,bûwent,bûwen,st7/swv,Ind.Pres.Pl.3,1150.0,M004,334,0.1294937028840651,19,0.0073664082478959,MHG,299,Upper German,1
uernamen,vernâmen,ver-nëmen,st4,Ind.Past.Pl.3,1150.0,M004,1523,0.5904757769234468,62,0.0240377532299761,MHG,47,Upper German,3
chomen,kômen,komen,st4,*.Past.Pl.3,1150.0,M004,8461,3.280377904497231,780,0.3024104438609905,MHG,3,Upper German,3
huͦben,huoben,hèben/ûf>+,st6b,*.Past.Pl.3,1150.0,M004,118,0.0457492722764062,50,0.019385284862884,MHG,90,Upper German,3
trugen,truogen,tragen,st6,*.Past.Pl.3,1150.0,M004,1651,0.6401021061724298,40,0.0155082278903072,MHG,11,Upper German,3
trugen,truogen,tragen,st6,*.Past.Pl.3,1150.0,M004,1651,0.6401021061724298,40,0.0155082278903072,MHG,11,Upper German,3
begunden,begunden,be-ginnen,irr,*.Past.Pl.3,1150.0,M004,1927,0.7471088786155495,181,0.0701747312036401,MHG,40,Upper German,3
giengen,giengen,gân,irr,*.Past.Pl.3,1150.0,M004,3931,1.5240710959199404,180,0.0697870255063824,MHG,1,Upper German,3
chivt,quiut,quëden,st5,Ind.Pres.Sg.3,1150.0,M004,754,0.2923300957322907,6,0.002326234183546,MHG,314,Upper German,1
gab,gap,gëben,st5,Ind.Past.Sg.3,1150.0,M004,6812,2.6410512097193166,698,0.2706185766858607,MHG,21,Upper German,2
ſprach,sprach,sprëchen,st4,Ind.Past.Sg.3,1150.0,M004,11533,4.471409806472824,3979,1.542680969388309,MHG,27,Upper German,2
hiez,hiez,hèizen,st7,Ind.Past.Sg.3,1150.0,M004,4528,1.7555313971827753,1604,0.6218799384013188,MHG,235,Upper German,2
ſprach,sprach,sprëchen,st4,Ind.Past.Sg.3,1150.0,M004,11533,4.471409806472824,3979,1.542680969388309,MHG,27,Upper German,2
waſchen,waschen,waschen/abe>+,st6,infinitive,1150.0,M004,6,0.002326234183546,12,0.0046524683670921,MHG,218,Upper German,1
uant,vant,vinden,st3a,Ind.Past.Sg.3,1150.0,M004,1993,0.7726974546345564,173,0.0670730856255786,MHG,38,Upper German,2
hiez,hiez,hèizen,st7,Ind.Past.Sg.3,1150.0,M004,4528,1.7555313971827753,1604,0.6218799384013188,MHG,235,Upper German,2
geneſen,genesen,ge-nësen,st5,*.Pres.Pl.1,1150.0,M004,578,0.224093893014939,171,0.0662976742310633,MHG,117,Upper German,1
tet,tet,tuon,irr,*.Past.Sg.3,1160.0,M005,8576,3.3249640596818644,942,0.3652187668167346,MHG,14,Central German,2
beſezzen,besezzen,be-sitzen,st5b,past_participle,1160.0,M005,467,0.1810585606193366,63,0.0244254589272338,MHG,57,Central German,4
truͦc,truoc,tragen,st6,Ind.Past.Sg.3,1160.0,M005,1651,0.6401021061724298,42,0.0162836392848225,MHG,11,Central German,2
truͦc,truoc,tragen,st6,Ind.Past.Sg.3,1160.0,M005,1651,0.6401021061724298,42,0.0162836392848225,MHG,11,Central German,2
genoz,genôz,ge-nièzen,st2b,Ind.Past.Sg.3,1160.0,M005,281,0.1089453009294081,33,0.0127942880095034,MHG,352,Central German,2
intuienc,entvienc,ent-vâhen,st7,Ind.Past.Sg.3,1160.0,M005,1799,0.6974825493665664,1,0.0003877056972576,MHG,19,Central German,2
quam,quam,komen,st4,Ind.Past.Sg.3,1160.0,M005,8461,3.280377904497231,931,0.3609540041469001,MHG,3,Central German,2
baten,bâten,biten,st5b,Ind.Past.Pl.3,1160.0,M005,2127,0.8246500180670855,103,0.039933686817541,MHG,276,Central German,3
tete,tæte,tuon,irr,Subj.Past.Sg.3,1160.0,M005,8576,3.3249640596818644,296,0.1147608863882733,MHG,14,Central German,3
bete,bæte,biten,st5b,Subj.Past.Sg.3,1160.0,M005,2127,0.8246500180670855,64,0.0248131646244915,MHG,276,Central German,3
warp,warp,wërben,st3b,Ind.Past.Sg.3,1160.0,M005,266,0.1031297154705429,22,0.0085295253396689,MHG,100,Central German,2
irbete,erbæte,er-biten,st5b,Subj.Past.Sg.3,1160.0,M005,47,0.0182221677711109,1,0.0003877056972576,MHG,276,Central German,3
gab,gap,gëben,st5,Ind.Past.Sg.3,1160.0,M005,6812,2.6410512097193166,698,0.2706185766858607,MHG,21,Central German,2
gehalf,gehalf,ge-hëlfen,st3b,Ind.Past.Sg.3,1160.0,M005,111,0.0430353323956024,13,0.0050401740643498,MHG,2,Central German,2
geſchach,geschach,ge-schëhen,st5,Ind.Past.Sg.3,1160.0,M005,2495,0.9673257146579116,425,0.164774921334514,MHG,118,Central German,2
iach,jach,jëhen,st5,Ind.Past.Sg.3,1160.0,M005,636,0.2465808234558845,84,0.0325672785696451,MHG,236,Central German,2
tete,tæte,tuon,irr,Subj.Past.Sg.3,1160.0,M005,8576,3.3249640596818644,296,0.1147608863882733,MHG,14,Central German,3
az,az,ëzzen,st5,Ind.Past.Sg.3,1160.0,M005,643,0.2492947633366883,94,0.0364443355422219,MHG,102,Central German,2
tranc,tranc,trinken,st3a,Ind.Past.Sg.3,1160.0,M005,332,0.1287182914895497,35,0.0135696994040188,MHG,97,Central German,2
tranc,tranc,trinken,st3a,Ind.Past.Sg.3,1160.0,M005,332,0.1287182914895497,35,0.0135696994040188,MHG,97,Central German,2
lac,lac,ligen,st5b,Ind.Past.Sg.3,1160.0,M005,2174,0.8428721858381965,336,0.1302691142785805,MHG,238,Central German,2
uirſcheidan,verscheiden,ver-schèiden,st7,infinitive,1160.0,M005,112,0.0434230380928601,2,0.0007754113945153,MHG,171,Central German,1
bequā,bequam,be-komen,st4,Ind.Past.Sg.3,1160.0,M005,138,0.0535033862215598,4,0.0015508227890307,MHG,3,Central German,2
ſchein,schein,schînen/ane>.+,st1a,Ind.Past.Sg.3,1160.0,M005,1,0.0003877056972576,60,0.0232623418354608,MHG,95,Central German,2
hube,hüebe,hèben/ûf>+,st6b,Subj.Past.Sg.3,1160.0,M005,118,0.0457492722764062,9,0.0034893512753191,MHG,90,Central German,3
truge,trüege,tragen,st6,Subj.Past.Sg.3,1160.0,M005,1651,0.6401021061724298,10,0.0038770569725768,MHG,11,Central German,3
truge,trüege,tragen,st6,Subj.Past.Sg.3,1160.0,M005,1651,0.6401021061724298,10,0.0038770569725768,MHG,11,Central German,3
ſprachē,sprâchen,sprëchen,st4,Ind.Past.Pl.3,1160.0,M005,11533,4.471409806472824,18,0.0069787025506382,MHG,27,Central German,3
gehulfe,gehülfe,ge-hëlfen,st3b,Subj.Past.Sg.3,1160.0,M005,111,0.0430353323956024,5,0.0019385284862884,MHG,2,Central German,3
getet,getæte,ge-tuon,irr,Subj.Past.Sg.3,1160.0,M005,578,0.224093893014939,66,0.0255885760190068,MHG,14,Central German,3
uūdē,vunten,vinden,st3a,*.Past.Pl.3,1160.0,M005,1993,0.7726974546345564,1,0.0003877056972576,MHG,38,Central German,3
batē,bâten,biten,st5b,Ind.Past.Pl.3,1160.0,M005,2127,0.8246500180670855,20,0.0077541139451536,MHG,276,Central German,3
uunden,vunden,vinden,st3a,past_participle,1160.0,M005,1993,0.7726974546345564,42,0.0162836392848225,MHG,38,Central German,4
ſprach,sprach,sprëchen,st4,Ind.Past.Sg.3,1160.0,M005,11533,4.471409806472824,3979,1.542680969388309,MHG,27,Central German,2
beſtan,bestân,be-stân,irr,infinitive,1160.0,M005,490,0.1899757916562632,121,0.0469123893681792,MHG,9,Central German,1
queme,quæme,komen/wider(e)>+,st4,Subj.Past.Sg.3,1160.0,M005,75,0.029077927294326,153,0.059318971680425,MHG,3,Central German,3
tete,tete,tuon,irr,*.Past.Sg.3,1160.0,M005,8576,3.3249640596818644,296,0.1147608863882733,MHG,14,Central German,2
tetē,tæten,tuon,irr,Subj.Past.Pl.3,1160.0,M005,8576,3.3249640596818644,10,0.0038770569725768,MHG,14,Central German,3
getun,getuon,ge-tuon,irr,infinitive,1160.0,M005,578,0.224093893014939,33,0.0127942880095034,MHG,14,Central German,1
ſprachē,sprâchen,sprëchen,st4,Ind.Past.Pl.3,1160.0,M005,11533,4.471409806472824,18,0.0069787025506382,MHG,27,Central German,3
tet,tæte,tuon,irr,Subj.Past.Sg.3,1160.0,M005,8576,3.3249640596818644,942,0.3652187668167346,MHG,14,Central German,3
uirwizzē,verwizzen,ver-wîzen,st1a,*.Past.Pl.3,1160.0,M005,34,0.0131819937067611,1,0.0003877056972576,MHG,221,Central German,3
quam,quam,komen,st4,Ind.Past.Sg.3,1160.0,M005,8461,3.280377904497231,931,0.3609540041469001,MHG,3,Central German,2
ſprachen,sprâchen,sprëchen,st4,Ind.Past.Pl.3,1160.0,M005,11533,4.471409806472824,556,0.2155643676752701,MHG,27,Central German,3
tete,tæte,tuon,irr,Subj.Past.Sg.3,1160.0,M005,8576,3.3249640596818644,296,0.1147608863882733,MHG,14,Central German,3
hieze,hieze,hèizen,st7,Subj.Past.Sg.3,1160.0,M005,4528,1.7555313971827753,50,0.019385284862884,MHG,235,Central German,3
beren,beren,bër(e)n,st4,infinitive,1160.0,M005,210,0.0814181964241128,7,0.0027139398808037,MHG,295,Central German,1
geſach,gesach,ge-sëhen,st5,Ind.Past.Sg.3,1160.0,M005,1120,0.4342303809286016,305,0.1182502376635924,MHG,22,Central German,2
irliezen,erliezen,er-lâzen,st7,*.Past.Pl.3,1160.0,M005,100,0.038770569725768,1,0.0003877056972576,MHG,4,Central German,3
uielē,vielen,vallen,st7,*.Past.Pl.3,1160.0,M005,860,0.3334268996416049,5,0.0019385284862884,MHG,31,Central German,3
hiez,hiez,hèizen,st7,Ind.Past.Sg.3,1160.0,M005,4528,1.7555313971827753,1604,0.6218799384013188,MHG,235,Central German,2
ſtan,stân,stân/ûf>+,irr,infinitive,1160.0,M005,229,0.0887846046720087,315,0.1221272946361692,MHG,9,Central German,1
gan,gân,gân,irr,infinitive,1160.0,M005,3931,1.5240710959199404,664,0.2574365829790995,MHG,1,Central German,1
ſchiedē,schieden,schèiden,st7,*.Past.Pl.3,1160.0,M005,766,0.2969825640993829,1,0.0003877056972576,MHG,171,Central German,3
ſchein,schein,schînen,st1a,Ind.Past.Sg.3,1160.0,M005,434,0.1682642726098331,60,0.0232623418354608,MHG,95,Central German,2
durchgozzē,durchgozzen,durh-gièzen,st2b,past_participle,1160.0,M005,6,0.002326234183546,1,0.0003877056972576,MHG,123,Central German,4
getan,getân,tuon,irr,past_participle,1160.0,M005,8576,3.3249640596818644,1415,0.5486035616196173,MHG,14,Central German,4
wiſte,wiste,wizzen,prpr,*.Past.Sg.3,1160.0,M005,2528,0.9801200026674152,127,0.0492386235517253,MHG,364,Central German,2
gewūne,gewünne,ge-winnen,st3a,Subj.Past.Sg.3,1160.0,M005,1883,0.7300498279362115,2,0.0007754113945153,MHG,120,Central German,3
geſchehit,geschihet,ge-schëhen,st5,Ind.Pres.Sg.3,1160.0,M005,2495,0.9673257146579116,1,0.0003877056972576,MHG,118,Central German,1
tvͦt,tuot,tuon,irr,Ind.Pres.Sg.3,1160.0,M005,8576,3.3249640596818644,208,0.0806427850295974,MHG,14,Central German,1
uirluſit,verliuset,ver-lièsen,st2b,Ind.Pres.Sg.3,1160.0,M005,1149,0.4454738461490743,1,0.0003877056972576,MHG,214,Central German,1
intgeldē,entgelten,ent-gëlten,st3b,infinitive,1160.0,M005,113,0.0438107437901178,1,0.0003877056972576,MHG,84,Central German,1
nam,nam,nëmen,st4,Ind.Past.Sg.3,1160.0,M005,4030,1.5624539599484506,1167,0.4524525486997126,MHG,47,Central German,2
quam,quam,komen,st4,Ind.Past.Sg.3,1160.0,M005,8461,3.280377904497231,931,0.3609540041469001,MHG,3,Central German,2
uuͦr,vuor,var(e)n,st6,Ind.Past.Sg.3,1160.0,M005,2188,0.848300065599804,24,0.0093049367341843,MHG,89,Central German,2
geſach,gesach,ge-sëhen,st5,Ind.Past.Sg.3,1160.0,M005,1120,0.4342303809286016,305,0.1182502376635924,MHG,22,Central German,2
beualch,bevalch,be-vëlhen,st3b,Ind.Past.Sg.3,1160.0,M005,441,0.1709782124906369,43,0.0166713449820802,MHG,271,Central German,2
quā,quam,komen,st4,Ind.Past.Sg.3,1160.0,M005,8461,3.280377904497231,183,0.0709501425981554,MHG,3,Central German,2
uirnam,vernam,ver-nëmen,st4,Ind.Past.Sg.3,1160.0,M005,1523,0.5904757769234468,24,0.0093049367341843,MHG,47,Central German,2
gewā,gewan,ge-winnen,st3a,Ind.Past.Sg.3,1160.0,M005,1883,0.7300498279362115,10,0.0038770569725768,MHG,120,Central German,2
ſprach,sprach,sprëchen,st4,Ind.Past.Sg.3,1160.0,M005,11533,4.471409806472824,3979,1.542680969388309,MHG,27,Central German,2
beual,bevalh,be-vëlhen,st3b,Ind.Past.Sg.3,1160.0,M005,441,0.1709782124906369,11,0.0042647626698344,MHG,271,Central German,2
ſtreich,streich,strîchen,st1a,Ind.Past.Sg.3,1160.0,M005,83,0.0321795728723874,17,0.0065909968533805,MHG,203,Central German,2
uloch,vlôch,vlièhen,st2b,Ind.Past.Sg.3,1160.0,M005,464,0.1798954435275635,5,0.0019385284862884,MHG,83,Central German,2
buwete,bûwete,bûwen,st7/swv,*.Past.Sg.3,1160.0,M005,334,0.1294937028840651,8,0.0031016455780614,MHG,299,Central German,2
geſach,gesach,ge-sëhen,st5,Ind.Past.Sg.3,1160.0,M005,1120,0.4342303809286016,305,0.1182502376635924,MHG,22,Central German,2
getan,getân,tuon,irr,past_participle,1160.0,M005,8576,3.3249640596818644,1415,0.5486035616196173,MHG,14,Central German,4
gab,gap,gëben,st5,Ind.Past.Sg.3,1160.0,M005,6812,2.6410512097193166,698,0.2706185766858607,MHG,21,Central German,2
uant,vant,vinden,st3a,Ind.Past.Sg.3,1160.0,M005,1993,0.7726974546345564,173,0.0670730856255786,MHG,38,Central German,2
ſten,stên,stân,irr,infinitive,1160.0,M005,2872,1.113490762524057,230,0.0891723103692664,MHG,9,Central German,1
ſizzen,sitzen,sitzen,st5b,infinitive,1160.0,M005,1185,0.4594312512503509,49,0.0189975791656263,MHG,57,Central German,1
ſizzen,sitzen,sitzen,st5b,infinitive,1160.0,M005,1185,0.4594312512503509,49,0.0189975791656263,MHG,57,Central German,1
gewan,gewan,ge-winnen,st3a,Ind.Past.Sg.3,1160.0,M005,1883,0.7300498279362115,557,0.2159520733725277,MHG,120,Central German,2
uuͦnden,vunden,vinden,st3a,past_participle,1160.0,M005,1993,0.7726974546345564,2,0.0007754113945153,MHG,38,Central German,4
gezeme,gezæme,ge-zëmen,st4,Subj.Past.Sg.3,1160.0,M005,367,0.1422879908935685,67,0.0259762817162645,MHG,122,Central German,3
genaſ,genas,ge-nësen,st5,Ind.Past.Sg.3,1160.0,M005,578,0.224093893014939,48,0.0186098734683686,MHG,117,Central German,2
brah⸗te,brâhte,bringen,irr,Ind.Past.Sg.3,1160.0,M005,2041,0.791307328102925,3,0.001163117091773,MHG,73,Central German,2
brah⸗te,brâhte,bringen,irr,Ind.Past.Sg.3,1160.0,M005,2041,0.791307328102925,3,0.001163117091773,MHG,73,Central German,2
uant,vant,vinden,st3a,Ind.Past.Sg.3,1160.0,M005,1993,0.7726974546345564,173,0.0670730856255786,MHG,38,Central German,2
az,az,ëzzen,st5,Ind.Past.Sg.3,1160.0,M005,643,0.2492947633366883,94,0.0364443355422219,MHG,102,Central German,2
tranc,tranc,trinken,st3a,Ind.Past.Sg.3,1160.0,M005,332,0.1287182914895497,35,0.0135696994040188,MHG,97,Central German,2
tranc,tranc,trinken,st3a,Ind.Past.Sg.3,1160.0,M005,332,0.1287182914895497,35,0.0135696994040188,MHG,97,Central German,2
leit,leit,lîden,st1a,Ind.Past.Sg.3,1160.0,M005,769,0.298145681191156,229,0.0887846046720087,MHG,93,Central German,2
lac,lac,ligen,st5b,Ind.Past.Sg.3,1160.0,M005,2174,0.8428721858381965,336,0.1302691142785805,MHG,238,Central German,2
getan,getân,tuon,irr,past_participle,1160.0,M005,8576,3.3249640596818644,1415,0.5486035616196173,MHG,14,Central German,4
tete,tete,tuon,irr,*.Past.Sg.3,1160.0,M005,8576,3.3249640596818644,296,0.1147608863882733,MHG,14,Central German,2
uirmeit,vermeit,ver-mîden,st1a,Ind.Past.Sg.3,1160.0,M005,183,0.0709501425981554,3,0.001163117091773,MHG,147,Central German,2
leit,leit,lîden,st1a,Ind.Past.Sg.3,1160.0,M005,769,0.298145681191156,229,0.0887846046720087,MHG,93,Central German,2
geſach,gesach,ge-sëhen,st5,Ind.Past.Sg.3,1160.0,M005,1120,0.4342303809286016,305,0.1182502376635924,MHG,22,Central German,2
beſchinē,beschînen,be-schînen,st1a,infinitive,1160.0,M005,19,0.0073664082478959,1,0.0003877056972576,MHG,95,Central German,1
ran,ran,rinnen/abe>+,st3a,Ind.Past.Sg.3,1160.0,M005,2,0.0007754113945153,35,0.0135696994040188,MHG,166,Central German,2
uant,vant,vinden,st3a,Ind.Past.Sg.3,1160.0,M005,1993,0.7726974546345564,173,0.0670730856255786,MHG,38,Central German,2
treip,treip,trîben,st1a,Ind.Past.Sg.3,1160.0,M005,327,0.1267797630032613,48,0.0186098734683686,MHG,12,Central German,2
bedroz,bedrôz,be-drièzen,st2b,Ind.Past.Sg.3,1160.0,M005,10,0.0038770569725768,3,0.001163117091773,MHG,230,Central German,2
erliden,erlîden,er-lîden,st1a,infinitive,1160.0,M005,145,0.0562173261023636,22,0.0085295253396689,MHG,93,Central German,1
brachte,brâhte,bringen,irr,Ind.Past.Sg.3,1160.0,M005,2041,0.791307328102925,145,0.0562173261023636,MHG,73,Central German,2
brachte,brâhte,bringen,irr,Ind.Past.Sg.3,1160.0,M005,2041,0.791307328102925,145,0.0562173261023636,MHG,73,Central German,2
lief,lief,loufen,st7,Ind.Past.Sg.3,1160.0,M005,353,0.136860111131961,93,0.0360566298449642,MHG,5,Central German,2
